LoanNumber,DateApproved,BorrowerName,Term,InitialApprovalAmount,F_Undisbursed,Channel,Region,TypeOfCall,InterestPerYear
1067918307,1/16/2021,JOHN F DAUGHTRY ENGINEERING INC,60,214260,0,Sales Operator,Central,,0.05
9251128302,1/30/2021,SKY ELECTRICAL LLC,60,214108.55,0,Sales Operator,Central,,0.05
6101508408,2/10/2021,BL FABRICATORS INC,60,214100,0,Sales Operator,Central,,0.05
6612848309,1/27/2021,CRUSHER WORKS LLC,60,214062,0,Sales Operator,Central,,0.05
8605848408,2/13/2021,MARSHALL D. SHOEMAKER M.D. P.C. GYNECOLOGY,60,213890,0,Sales Operator,Central,,0.05
9419118402,2/17/2021,KENNEDY LLC,60,213815,0,Sales Operator,Central,,0.05
3543038805,4/15/2021,AUREUS AVIATION INC,60,213800,0,Sales Operator,Central,,0.05
3081948605,3/16/2021,NATIONS OF COACHES INC,60,213798,0,Sales Operator,Central,,0.05
3749338404,2/5/2021,NU SOUTH INC,60,213747,0,Sales Operator,Central,,0.05
1101778405,2/1/2021,MOTION MEDICAL INC,60,213700,0,Sales Operator,Central,,0.05
6560128803,4/20/2021,APIS LLC,60,213688,0,Sales Operator,Central,,0.05
4025108709,3/31/2021,CAREER PERSONNEL SERVICES INC,60,213674.9,0,Sales Operator,Central,,0.05
1863708304,1/20/2021,TRI-FAB STEEL INC.,60,213649.95,0,Sales Operator,Central,,0.05
9447988304,1/30/2021,SMITH ENTERPRISES INC,60,213586,0,Sales Operator,Central,,0.05
5781548309,1/25/2021,SATTERFIELD INC,60,213437,0,Sales Operator,Central,,0.05
8914108304,1/30/2021,CRANEU INC,60,213400,0,Sales Operator,Central,,0.05
3068088809,4/14/2021,VOLUNTEER RESTURANTS LLC,60,213342.5,0,Sales Operator,Central,,0.05
3042918408,2/4/2021,THE MEXICAN TROJAS INC,60,213164.94,0,Sales Operator,Central,,0.05
3535288309,1/22/2021,EVERGREEN CONCRETE COMPANY INC.,60,213017.1,0,Sales Operator,Central,,0.05
5045438302,1/23/2021,ACTION MANUFACTURING INC.,60,213000,0,Sales Operator,Central,,0.05
2734328306,1/21/2021,OM HOSPITALITY 150 LLC,60,212905,0,Sales Operator,Central,,0.05
1388498509,2/18/2021,OURMED LLC,60,212824,0,Sales Operator,Central,,0.05
5519788305,1/25/2021,OAK PARK CHURCH OF GOD,60,212808,0,Sales Operator,Central,,0.05
2320098309,1/20/2021,CONTRACTING AND MATERIALS INC,60,212763.8,0,Sales Operator,Central,,0.05
4110358708,3/31/2021,LAUNCH-PAD COMEDY THEATRE LLC,60,212724,0,Sales Operator,Central,,0.05
7462618308,1/28/2021,PULLEN DMD PC,60,212699,0,Sales Operator,Central,,0.05
9876868410,2/18/2021,JC TUSCALOOSA INVESTMENT LLC,60,212597,0,Sales Operator,Central,,0.05
2665898602,3/15/2021,TAZIKIS OF GREEN HILLS LLC,60,212569,0,Sales Operator,Central,,0.05
3435148403,2/5/2021,SHELBY MACHINE & TOOL INC,60,212482.5,0,Sales Operator,Central,,0.05
6922758410,2/11/2021,SOUTHEAST STAMPING INC.,60,212453,0,Sales Operator,Central,,0.05
5775678404,2/9/2021,HILTON COOPER CONTRACTING INC,60,212369,0,Sales Operator,Central,,0.05
5241278310,1/25/2021,GTI CONSTRUCTION INC.,60,212366,0,Sales Operator,Central,,0.05
6044548902,5/1/2021,SOUTHERN EARTH MOVING LLC,60,212265,0,Sales Operator,Central,,0.05
2686908602,3/15/2021,LOS RANCHEROS INC.,60,212166,0,Sales Operator,Central,,0.05
4008748504,2/25/2021,PENNANT MARINE SERVICES INCORPORATED,60,212115,0,Sales Operator,Central,,0.05
5938628406,2/9/2021,RIVIERA DENTAL CARE P.C.,60,212066.52,0,Sales Operator,Central,,0.05
6434868409,2/10/2021,MOBILE INSTRUMENT COMPANY INC,60,211932.5,0,Sales Operator,Central,,0.05
3982558505,2/24/2021,CAPITAL X-RAY INC.,60,211923,0,Sales Operator,Central,,0.05
5228848310,1/25/2021,ADVANCED ELECTRICAL COMPANY LLC,60,211883,0,Sales Operator,Central,,0.05
1145318409,2/1/2021,CHILLY WATER LLC,60,211810,0,Sales Operator,Central,,0.05
2027228508,2/19/2021,HOUSE OF LULU INC.,60,211804.1,0,Sales Operator,Central,,0.05
4667988608,3/18/2021,DANHART INC,60,211790,0,Sales Operator,Central,,0.05
3396588304,1/22/2021,GREER MANAGEMENT LLC,60,211414.15,0,Sales Operator,Central,,0.05
6482618300,1/27/2021,BURGESS ROBERTS LLC,60,211400,0,Sales Operator,Central,,0.05
9959428805,4/24/2021,W.H.& K. LLC,60,211394.89,0,Sales Operator,Central,,0.05
6920818302,1/27/2021,PHYSICIAN BUSINESS SOLUTIONS LLC,60,211358,0,Sales Operator,Central,,0.05
2984288506,2/22/2021,MEDICAL ASSET GROUP LLC,60,211322.5,0,Sales Operator,Central,,0.05
5352928405,2/8/2021,HUMAN NETWORK SERVICE INC,60,211200,0,Sales Operator,Central,,0.05
9974368907,5/12/2021,HUGHES CONSTRUCTION SERVICES L.L.C.,60,211124.01,0,Sales Operator,Central,,0.05
8204488406,2/13/2021,GULF COAST STEAMER INC.,60,211041.18,0,Sales Operator,Central,,0.05
1202968402,2/1/2021,HYDRO LLC,60,211014,0,Sales Operator,Central,,0.05
4353948310,1/23/2021,ELLIS ARCHITECTS INC.,60,210980,0,Sales Operator,Central,,0.05
3406568401,2/4/2021,UNDERGROUND EYES INC.,60,210979,0,Sales Operator,Central,,0.05
7901268400,2/12/2021,NOBLE SOUTH LLC,60,210861.66,0,Sales Operator,Central,,0.05
3058638401,2/4/2021,BARROW INVESTMENTS INC,60,210586.46,0,Sales Operator,Central,,0.05
7275278405,2/11/2021,BRYANT'S HEATING & COOLING INC,60,210553.05,0,Sales Operator,Central,,0.05
1570188310,1/19/2021,BOW & ARROW BBQ LLC,60,210500,0,Sales Operator,Central,,0.05
9160468304,1/30/2021,JONES FENCE ENTERPRISES INC.,60,210490,0,Sales Operator,Central,,0.05
2269548306,1/20/2021,ALABAMA TURF WORKS LLC,60,210298.8,0,Sales Operator,Central,,0.05
7893318401,2/12/2021,SOUTHERN CUSTOM EXHIBITS OF ALABAMA INC,60,210274.65,0,Sales Operator,Central,,0.05
1735648305,1/19/2021,O.F. RICHTER & SONS INC.,60,209992.5,0,Sales Operator,Central,,0.05
9191648607,3/25/2021,MICROARRAYS INC,60,209787,0,Sales Operator,Central,,0.05
2819888810,4/13/2021,TURPIN & ASSOCIATES PC,60,209756,0,Sales Operator,Central,,0.05
2894858605,3/16/2021,EASTERN SHORE ENTERTAINMENT INC.,60,209731,0,Sales Operator,Central,,0.05
1590848304,1/19/2021,"ABBOTT, LIVINGS, SMITH & HIGGINS, P.C.",60,209607.38,0,Sales Operator,Central,,0.05
8899888403,2/14/2021,GOODWAY REFINING LLC,60,209597,0,Sales Operator,Central,,0.05
9918888404,2/18/2021,NCA INC.,60,209512.5,0,Sales Operator,Central,,0.05
2060638406,2/3/2021,PEAK SEASON INC,60,209454.1,0,Sales Operator,Central,,0.05
9479958300,1/30/2021,MORRISON BROWN SERVICE INC,60,209441.95,0,Sales Operator,Central,,0.05
3286708400,2/4/2021,MEANS ADVERTISING INC.,60,209407.5,0,Sales Operator,Central,,0.05
4661068308,1/23/2021,J CRUMP AND ASSOCIATES INC,60,209400,0,Sales Operator,Central,,0.05
2266678707,3/28/2021,YOUNG MEN'S CHRISTIAN ASSOCIATION OF THE SHOALS INC.,60,209365,0,Sales Operator,Central,,0.05
6348208403,2/10/2021,THE ALABAMA BAPTIST INC.,60,209213.18,0,Sales Operator,Central,,0.05
5468828303,1/25/2021,THE GATHERING PLACE UNITED METHODIST,60,209170,0,Sales Operator,Central,,0.05
9875418402,2/18/2021,ELK RIVER INC,60,209119.8,0,Sales Operator,Central,,0.05
9596718504,3/12/2021,"MAYA MOORESVILLE, LLC",60,209060,0,Sales Operator,Central,,0.05
2540818302,1/21/2021,SE MO LLC,60,209000,0,Sales Operator,Central,,0.05
2910918306,1/21/2021,HEARN PLUMBING COMPANY,60,215644.17,0,Sales Operator,Central,,0.05
9770998503,3/12/2021,KIRBY'S SPECTRUM COLLISION INC,60,208757,0,Sales Operator,Central,,0.05
3661688301,1/22/2021,VITRUVIAS THERAPEUTICS INC.,60,208333.33,0,Sales Operator,Central,,0.05
2122198510,2/19/2021,AMERICAN AUTISM & REHABILITATION CENTER INC,60,208299.17,0,Sales Operator,Central,,0.05
8698858300,1/29/2021,ALABAMA ORTHOTICS & PROSTHETICS INC.,60,208294.15,0,Sales Operator,Central,,0.05
5807308306,1/25/2021,ELY & ISENBERG LLC,60,208150,0,Sales Operator,Central,,0.05
6359988910,5/1/2021,KEEP INFORMATION TECHNOLOGY SIMPLE LLC,60,208051,0,Sales Operator,Central,,0.05
8346878509,3/9/2021,TRAWICK INTERNATIONAL INC,60,207844.28,0,Sales Operator,Central,,0.05
3219888800,4/14/2021,VALIANT CROSS ACADEMY,60,207832,0,Sales Operator,Central,,0.05
1092458400,2/1/2021,IL PANIFICIO INC.,60,207809,0,Sales Operator,Central,,0.05
7710898300,1/28/2021,BLANKENSHIP & SEAY CONSULTING GROUP,60,207806,0,Sales Operator,Central,,0.05
5706468309,1/25/2021,AVONDALE BREWING COMPANY,60,207777.5,0,Sales Operator,Central,,0.05
9685008407,2/17/2021,BAKER HOSIERY INC.,60,207450,0,Sales Operator,Central,,0.05
4210458700,4/1/2021,COTTAGE SENIOR LIVING INC,60,207375,0,Sales Operator,Central,,0.05
6371718902,5/1/2021,PROMINENCE HOMES LLC,60,207340,0,Sales Operator,Central,,0.05
9359718500,3/12/2021,ERGOSCIENCE INC.,60,207310,0,Sales Operator,Central,,0.05
6280468708,4/3/2021,HALL'S PROPANE GAS COMPANY,60,207281.95,0,Sales Operator,Central,,0.05
6472878304,1/27/2021,IRONS ELECTRIC COMPANY INC,60,207280,0,Sales Operator,Central,,0.05
5457298609,3/20/2021,WALKER LOGISTICS LLC,60,206956.55,0,Sales Operator,Central,,0.05
6539818303,1/27/2021,LAS TROJAS HAZEL GREEN ALABAMA  INC.,60,206836,0,Sales Operator,Central,,0.05
5880258409,2/9/2021,HIXSON CONSULTANTS INC,60,206758.93,0,Sales Operator,Central,,0.05
9548488306,1/31/2021,SCF  ERECTIONS,60,206749,0,Sales Operator,Central,,0.05
1974628307,1/20/2021,ALASEASON LLC,60,206710.67,0,Sales Operator,Central,,0.05
3094088301,1/21/2021,UNIFORMS UNLIMITED INC.,60,206650.6,0,Sales Operator,Central,,0.05
6821088400,2/11/2021,WARREN OVERHEAD DOOR CO INC,60,206587.45,0,Sales Operator,Central,,0.05
1220518302,1/16/2021,"YELLOWFINS V, LLC",60,206500,0,Sales Operator,Central,,0.05
5230328404,2/8/2021,MERIDIAN EATERY 1 LLC,24,206500,0,Sales Operator,Central,,0.05
8214018300,1/29/2021,ONE FORTY THREE VENTURES INC,60,206420,0,Sales Operator,Central,,0.05
9512898505,3/12/2021,CUMMINGS LOGISTICS LLC,60,206289.7,0,Sales Operator,Central,,0.05
8540728307,1/29/2021,SPOT COLOR LLC,60,206242,0,Sales Operator,Central,,0.05
3016728308,1/21/2021,FLOYD SERVICE CO. INC.,60,206200,0,Sales Operator,Central,,0.05
3604758302,1/22/2021,BOND CONSTRUCTION LLC,60,206100,0,Sales Operator,Central,,0.05
8081598610,3/24/2021,PARKRITE INC,60,206095,0,Sales Operator,Central,,0.05
8700188300,1/29/2021,BRITT DEMOLITION & RECYCLING INC.,60,205973.95,0,Sales Operator,Central,,0.05
6745028510,3/4/2021,NAH SPORTS FLOORING LLC,60,205939,0,Sales Operator,Central,,0.05
3085488606,3/16/2021,GLENN CONTRACTING & PAVING CO. INC,60,205895,0,Sales Operator,Central,,0.05
1133568406,2/1/2021,DURHAM SERVICE COMPANY INC.,60,205752,0,Sales Operator,Central,,0.05
9993868300,1/31/2021,PEDIATRIC ASSOCIATES OF AUBURN PC,60,205730,0,Sales Operator,Central,,0.05
2023018801,4/11/2021,MCMICHEN ELECTRIC INC.,60,205622.6,0,Sales Operator,Central,,0.05
4787428609,3/20/2021,SPRING HILL BAPTIST DAY SCHOOL,60,205515,0,Sales Operator,Central,,0.05
3885618301,1/22/2021,CONCEPTS & ASSOCIATES INC.,60,205400,0,Sales Operator,Central,,0.05
6062668308,1/26/2021,BTE SERVICES LLC,60,205365.62,0,Sales Operator,Central,,0.05
8455598300,1/29/2021,KWEST ENTERPRISES LLC,60,205271,0,Sales Operator,Central,,0.05
2081688605,3/13/2021,ROBINETTE PARTNERSHIP LLC,60,205000,0,Sales Operator,Central,,0.05
3777638800,4/15/2021,SUPERIORSCAPE INC.,60,204917,0,Sales Operator,Central,,0.05
4954408405,2/7/2021,ALSTON REFRIGERATION CO INC,60,204865,0,Sales Operator,Central,,0.05
1539878405,2/2/2021,J C HAMM & SONS INC,60,204807.42,0,Sales Operator,Central,,0.05
7080858402,2/11/2021,WESTERN SIRLOIN STEAKHOUSE INC,60,204473.53,0,Sales Operator,Central,,0.05
3503028503,2/24/2021,ONE LOVE HEARING CONCEPTS LLC,60,204457.1,0,Sales Operator,Central,,0.05
1160448400,2/1/2021,LEWIS PRECISION & CNC INC,60,204200,0,Sales Operator,Central,,0.05
4989138309,1/23/2021,TACO MAMA MONTGOMERY,60,204104.25,0,Sales Operator,Central,,0.05
4040068501,2/25/2021,EBM GROUP LLC,60,204100,0,Sales Operator,Central,,0.05
4498978309,1/23/2021,JF SMITH GROUP INC,60,204092,0,Sales Operator,Central,,0.05
9179168308,1/30/2021,FUTURE DESIGNS INC.,60,203802,0,Sales Operator,Central,,0.05
6799708410,2/11/2021,HORIZONS MEDICAL CARE P.C.,60,203797,0,Sales Operator,Central,,0.05
2017998501,2/19/2021,V & F PROPERTIES LLC,60,203759,0,Sales Operator,Central,,0.05
9117118407,2/16/2021,BBB CHARLESTON 456 LLC,60,203752.39,0,Sales Operator,Central,,0.05
9398248406,2/17/2021,BILLY'S ON OVERTON LLC,60,203749,0,Sales Operator,Central,,0.05
1587498305,1/19/2021,"COJAK INVESTMENTS OF MOUNTAIN BROOK, LLC",60,203700,0,Sales Operator,Central,,0.05
6910808502,3/4/2021,DAVIS & NORRIS LLP,60,203629,0,Sales Operator,Central,,0.05
4036338605,3/17/2021,TAZ WEST END LLC,60,203581,0,Sales Operator,Central,,0.05
5510878410,2/8/2021,COMTEX TELECOMMUNICATIONS INC.,60,203477,0,Sales Operator,Central,,0.05
4991288307,1/23/2021,JINKS CROW & DICKSON PC,60,203387.5,0,Sales Operator,Central,,0.05
9199658310,1/30/2021,SHOALS PEDIATRIC GROUP PC,60,203350.55,0,Sales Operator,Central,,0.05
4494678305,1/23/2021,RADICAL INC.,60,203270.98,0,Sales Operator,Central,,0.05
2194088402,2/3/2021,AUGUSTA'S SPORTS GRILL,60,203252,0,Sales Operator,Central,,0.05
7002378405,2/11/2021,AMDEK INC,60,203098,0,Sales Operator,Central,,0.05
1790728406,2/2/2021,JOHNSTON HINESLEY PC,60,203068.62,0,Sales Operator,Central,,0.05
3265738410,2/4/2021,LIFE FOODS INC,60,203034,0,Sales Operator,Central,,0.05
2050238705,3/27/2021,PLANTATION TREE CO INC.,60,202900,0,Sales Operator,Central,,0.05
5385368410,2/8/2021,SHARECROPPER LLC,60,202765.5,0,Sales Operator,Central,,0.05
4511038304,1/23/2021,PRINTSMART INC.,60,202600,0,Sales Operator,Central,,0.05
2981348309,1/21/2021,GADSDEN HEARING AID INC,60,202510,0,Sales Operator,Central,,0.05
1499948309,1/17/2021,URBAN COOKHOUSE SUMMIT LLC,60,202503,0,Sales Operator,Central,,0.05
7261158403,2/11/2021,THE LOCKER ROOM OF MONTGOMERY INC.,60,202470,0,Sales Operator,Central,,0.05
1486658502,2/19/2021,MONROE COUNTY PRIVATE SCHOOL FOUNDATION INC,60,202463.12,0,Sales Operator,Central,,0.05
1281178300,1/16/2021,"MECTECH, LLC",60,202353.27,0,Sales Operator,Central,,0.05
1264298604,3/13/2021,THREE MILE DRYDOCK & REPAIR LLC,60,202350,0,Sales Operator,Central,,0.05
3422488608,3/17/2021,ANESTHESIA SERVICES OF DECATUR PC,60,202307.89,0,Sales Operator,Central,,0.05
7226668310,1/28/2021,DECATUR SURGERY CENTER LP,60,202287.5,0,Sales Operator,Central,,0.05
8958048410,2/14/2021,"ALABAMA COPPER BRONZE CO., INC.",60,202131,0,Sales Operator,Central,,0.05
8807148408,2/14/2021,MACON HOT SUBS LLC,60,202106,0,Sales Operator,Central,,0.05
1907638506,2/19/2021,HERITAGE CHRISTIAN ACADEMY,60,202063,0,Sales Operator,Central,,0.05
2513438507,2/20/2021,NOODLES WHITESBURG INC.,60,202030,0,Sales Operator,Central,,0.05
7003428801,4/21/2021,MARUTI HOSPITALITY LLC,60,201941,0,Sales Operator,Central,,0.05
4741178306,1/23/2021,STREAMLINE AUTOMATION LLC,60,201925,0,Sales Operator,Central,,0.05
5835308510,3/2/2021,HAWK INDUSTRIES LLC,60,201702.5,0,Sales Operator,Central,,0.05
5056478407,2/7/2021,S&G WALDROP ELECTRIC INC,60,201665.54,0,Sales Operator,North,,0.05
9285948310,1/30/2021,DIAMOND CONCRETE & SLABS LLC,60,201642.5,0,Sales Operator,North,,0.05
1164688704,3/26/2021,SAINT MACHINERY INC,60,201614.5,0,Sales Operator,North,,0.05
4024368508,2/25/2021,MAQ INC,60,201567,0,Sales Operator,North,,0.05
7244548302,1/28/2021,WYATT GENERAL CONTRACTOR LLC,60,201566,0,Sales Operator,North,,0.05
5028468603,3/20/2021,GAMEL CONSTRUCTION LLC,60,201535.2,0,Sales Operator,North,,0.05
8832968409,2/14/2021,SAM-TAY ENTERPRISES INC,60,201451.85,0,Sales Operator,North,,0.05
4716468406,2/6/2021,JHS CONTRACTORS LLC,60,201400,0,Sales Operator,North,,0.05
1365098809,4/10/2021,A.G. GASTON CONSTRUCTION COMPANY INC,60,201231,0,Sales Operator,North,,0.05
5096708300,1/25/2021,KBC BUTCHER BLOCK & MARKET LLC,60,201170.38,0,Sales Operator,North,,0.05
2464508507,2/20/2021,WHITMAN WELCH DMD PC,60,201061.28,0,Sales Operator,North,,0.05
9951328304,1/31/2021,PHIL WALDREP EVANGELISTIC ASSOCIATION,60,200857.5,0,Sales Operator,North,,0.05
6676058307,1/27/2021,B & B SCAFFOLDING L.L.C.,60,200838.9,0,Sales Operator,North,,0.05
9646948404,2/17/2021,LIGHTHOUSE APOSTOLIC HOLINESS CHURCH INC.,60,200760,0,Sales Operator,North,,0.05
4421928307,1/23/2021,TROY NISSAN INC.,60,200748.62,0,Sales Operator,North,,0.05
5178898304,1/25/2021,PINE BELT TELEPHONE CO. INC.,60,200738,0,Sales Operator,North,,0.05
1607038305,1/19/2021,CNJ USA LLC,60,200700,0,Sales Operator,North,,0.05
1706128706,3/27/2021,ZAHEER A KHAN MD PC,60,200635,0,Sales Operator,North,,0.05
7279888408,2/11/2021,GCAC CORPORATION,60,200578,0,Sales Operator,North,,0.05
3584908301,1/22/2021,LAKEVIEW OYSTER HOUSE INC.,60,200424,0,Sales Operator,North,,0.05
3196878303,1/21/2021,ARMSTRONG ELECTRIC INC.,60,200109,0,Sales Operator,North,,0.05
2989348510,2/22/2021,MATERIAL SYSTEMS INC.,60,200000,0,Sales Operator,North,,0.05
4709778309,1/23/2021,AWESOME SITTERS REFERRAL AND CONSULTANT,60,200000,0,Sales Operator,North,,0.05
5407158604,3/20/2021,CRENSHAW MACHINE SYSTEMS,60,200000,0,Sales Operator,North,,0.05
8746728509,3/10/2021,J&R SYSTEMS INTEGRATORS,60,200000,0,Sales Operator,North,,0.05
9468508408,2/17/2021,ENTERPRISE TECHNOLOGIES LLC,60,200000,0,Sales Operator,North,,0.05
3670878410,2/5/2021,HEARTSDALE TRUCKING LLC,60,199996.35,0,Sales Operator,North,,0.05
9976098303,1/31/2021,WIND CLAN CONSTRUCTION COMPANY INC.,60,199854,0,Sales Operator,North,,0.05
3367598308,1/22/2021,BUTCH CASSIDY'S CAFE INC,60,199801,0,Sales Operator,North,,0.05
9775248500,3/12/2021,MOBILE GLASS LLC,60,199770,0,Sales Operator,North,,0.05
3121668305,1/21/2021,COMMERCE KITCHEN,60,215482.43,0,Sales Operator,North,,0.05
3425008403,2/5/2021,COVENANT SERVICES INC,60,199740,0,Sales Operator,North,,0.05
3769628503,2/24/2021,DEMAZ INC IHOP 2125,60,199441,0,Sales Operator,North,,0.05
2919298502,2/22/2021,GILES COOLING AND HEATING INC,60,199412.5,0,Sales Operator,North,,0.05
2814368601,3/15/2021,MIKE HOFFMANS EQUIP SERVICE INC,60,199402,0,Sales Operator,North,,0.05
4766208407,2/6/2021,EASTERN SURGICAL ASSOCIATES P.C.,60,199345,0,Sales Operator,North,,0.05
2294988409,2/3/2021,ALABAMA BARRICADE,60,199315,0,Sales Operator,North,,0.05
1744718402,2/2/2021,SKCO INVESTMENTS CORP,60,199300,0,Sales Operator,North,,0.05
1711418410,2/2/2021,BIG MIKE'S RESTAURANT LLC,60,199249,0,Sales Operator,North,,0.05
3165108303,1/21/2021,LED SOLUTIONS LLC,60,199238.33,0,Sales Operator,North,,0.05
2575108410,2/3/2021,BIRMINGHAM CONTROL SYSTEMS,60,199200,0,Sales Operator,North,,0.05
8133238305,1/29/2021,ATIGH RESTAURANTS LLC,60,199171,0,Sales Operator,North,,0.05
3496738407,2/5/2021,KOAM PREMIER STAFFING LLC,60,199000,0,Sales Operator,North,,0.05
5821978304,1/25/2021,ST PATRICK PARISH ROBERTSDALE,60,199000,0,Sales Operator,North,,0.05
9565378310,1/31/2021,SITE PROS LLC,60,198741.05,0,Sales Operator,North,,0.05
4386088602,3/18/2021,BARROW HOSPITALITY LLC,60,198729.16,0,Sales Operator,North,,0.05
4161418408,2/6/2021,FRANK TURNER CONSTRUCTION CO INC,60,198555,0,Sales Operator,North,,0.05
3204638607,3/16/2021,PARK TRANSFER & STORAGE COMPANY INC,60,198523.73,0,Sales Operator,North,,0.05
7482288400,2/12/2021,CENTERLINE CONTRACTING INC,60,198500,0,Sales Operator,North,,0.05
1023278510,2/18/2021,P. E. LAMOREAUX & ASSOCIATES INC.,60,198427,0,Sales Operator,North,,0.05
1446258310,1/17/2021,HENRY COUNTY GIN LLC,60,198350,0,Sales Operator,North,,0.05
9418518304,1/30/2021,TRI-LAKES NEWSPAPERS INC,60,198243,0,Sales Operator,North,,0.05
3547028505,2/24/2021,ALLIED STEEL CORPORATION INC.,60,198035,0,Sales Operator,North,,0.05
4034388409,2/5/2021,CIVITAN INTERNATIONAL,60,198015,0,Sales Operator,North,,0.05
3639368303,1/22/2021,FRANK S BUCK P.C.,60,197792,0,Sales Operator,North,,0.05
1658238404,2/2/2021,WHORTON ENGINEERING INC,60,197751.15,0,Sales Operator,North,,0.05
8370728303,1/29/2021,CANVAS PRODUCTS OF DOTHAN INC.,60,197615,0,Sales Operator,North,,0.05
1440348410,2/2/2021,CRS SARALAND LLC,60,197518.92,0,Sales Operator,North,,0.05
1874878402,2/2/2021,FIRST ASSEMBLY OF GOD'S CHURCH INC.,60,232108,0,Sales Operator,North,,0.05
9977958303,1/31/2021,LB3 LLC,60,197488.88,0,Sales Operator,North,,0.05
8694628304,1/29/2021,IMAGE MOBILE HOTELS INC.,60,197472.2,0,Sales Operator,North,,0.05
5661878309,1/25/2021,INTERNATIONAL MOULDING INC,60,197387,0,Sales Operator,North,,0.05
6883768300,1/27/2021,LEITMAN SIEGAL & PAYNE PC,60,197362,0,Sales Operator,North,,0.05
6857978409,2/11/2021,STALLINGS & SONS INC,60,197300,0,Sales Operator,North,,0.05
4654108407,2/6/2021,SAND MOUNTAIN BROADCASTING SERVICE INC,60,197247,0,Sales Operator,North,,0.05
2825748309,1/21/2021,YOGURT MOUNTAIN HOLDING LLC,60,197240,0,Sales Operator,North,,0.05
6185518701,4/3/2021,GALLOWAY SCOTT  & HANCOCK LLC,60,197194,0,Sales Operator,North,,0.05
8099648501,3/8/2021,LOGAN MACHINE WORKS INC,60,197187.4,0,Sales Operator,North,,0.05
3511598510,2/24/2021,REDA INC DBA IHOP 4439,60,197166,0,Sales Operator,North,,0.05
4810308302,1/23/2021,GREAT LEAPS LEARNING CENTER LLC,60,196957.32,0,Sales Operator,North,,0.05
4552948803,4/16/2021,COVENANT PAIN THERAPIES CENTER INC,60,196924,0,Sales Operator,North,,0.05
4927618610,3/20/2021,LOCKER PRO LLC,60,179258,0,Sales Operator,North,,0.05
2899438607,3/16/2021,SOUTHERN RAPID HEALTHCARE,60,196768.87,0,Sales Operator,North,,0.05
4911718306,1/23/2021,BUCKNER TRAILERS LLC,60,196757,0,Sales Operator,North,,0.05
9356418509,3/12/2021,CHRIST CHURCH UNITED METHODIST,60,196521,0,Sales Operator,North,,0.05
7482468308,1/28/2021,RAGTIME CAFE INC,60,196385,0,Sales Operator,North,,0.05
1252528310,1/16/2021,BUBBA RITOS LLC,60,196275,0,Sales Operator,North,,0.05
8847908307,1/30/2021,ARDENT PRESCHOOL EXCHANGE PLACE LLC,60,196107,0,Sales Operator,North,,0.05
8459228302,1/29/2021,WIREGRASS MINISTRIES INC.,60,195900,0,Sales Operator,North,,0.05
4938908304,1/23/2021,TRAX DEVELOPMENT LLC,60,195800,0,Sales Operator,North,,0.05
6915858309,1/27/2021,ALABAMA EAR NOSE AND THROAT SPECIALISTS LLC,60,195700,0,Sales Operator,North,,0.05
3847248808,4/15/2021,MURPHY TRUCKING LLC,60,195652,0,Sales Operator,North,,0.05
4190748401,2/6/2021,DANIELL UPTON ANDERSON LAW & BUSBY PC,60,195515,0,Sales Operator,North,,0.05
9439538603,3/26/2021,P P X IMAGING INC,60,195405,0,Sales Operator,North,,0.05
9061788300,1/30/2021,CENTER FOR COSMETIC & RESTORATIVE DENTISTRY PC,60,195300,0,Sales Operator,North,,0.05
1653808301,1/19/2021,BAINBRIDGE MIMS ROGERS & SMITH LLP,60,195280,0,Sales Operator,North,,0.05
3014598901,4/27/2021,ALABAMA CLINICAL THERAPEUTICS,60,195276.52,0,Sales Operator,North,,0.05
5425838404,2/8/2021,SMART START PEDIATRICS LLC,60,195252.5,0,Sales Operator,North,,0.05
2309908400,2/3/2021,TIFFIN SUPPLY INC.,60,195185.88,0,Sales Operator,North,,0.05
8525628401,2/13/2021,BELA HALO LLC,60,195120,0,Sales Operator,North,,0.05
